probe_id,log2fc,t_stat,pvalue,qvalue,gene
TC10001031.hg.1,2.9627083333333335,8.012056807989271,1.9330575049309215e-07,2.8029956451143497e-06,--- // --- // ncrna:miRNA chromosome:GRCh37:10:71572451:71572541:1 gene:ENSG00000222631 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC11001818.hg.1,2.9612500000000015,8.945705283787547,1.162357784244667e-07,2.031884453908203e-06,NM_001039396 // MPEG1 // macrophage expressed 1 // 11q12.1 // 219972 /// ENST00000361050 // MPEG1 // macrophage expressed 1 // 11q12.1 // 219972 /// ENST00000545098 // MPEG1 // macrophage expressed 1 // 11q12.1 // 219972 /// BC104997 // MPEG1 // macrophage expressed 1 // 11q12.1 // 219972 /// BC112230 // MPEG1 // macrophage expressed 1 // 11q12.1 // 219972 /// OTTHUMT00000370027 // MPEG1 // NULL // --- // ---
TC04001671.hg.1,2.9585416666666666,6.867719385514969,3.3397360926017665e-06,2.078003306562352e-05,--- // --- // ncrna:miRNA chromosome:GRCh37:4:157217713:157217798:-1 gene:ENSG00000221189 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC13000207.hg.1,2.9556249999999995,7.106326235503174,2.1768499241115546e-06,1.4920657904527514e-05,--- // --- // ncrna:miRNA chromosome:GRCh37:13:50937284:50937373:-1 gene:ENSG00000221198 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC11002007.hg.1,2.954791666666667,5.582315807548964,4.0822307239430474e-05,0.00015972290024085357,--- // --- // ncrna:miRNA chromosome:GRCh37:11:68273551:68273634:-1 gene:ENSG00000212093 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC02002449.hg.1,2.9539583333333326,6.401727068462839,6.0407767778865925e-06,3.3056853667514245e-05,--- // --- // ncrna:miRNA chromosome:GRCh37:2:86813263:86813353:1 gene:ENSG00000252453 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC14001016.hg.1,2.952916666666667,10.251411075093934,2.6846709956266575e-09,2.30949200633991e-07,--- // --- // ncrna:snRNA chromosome:GRCh37:14:32155898:32156004:-1 gene:ENSG00000207412 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC10000411.hg.1,2.952708333333334,11.00515774764327,6.230642749955521e-10,1.0747446740711482e-07,--- // --- // ncrna:snRNA chromosome:GRCh37:10:70606561:70606667:1 gene:ENSG00000200218 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC02003403.hg.1,2.951666666666667,4.179904650691322,0.000754165412873128,0.0019418623503582929,--- // --- // accn=NULL class=lncRNA name= ref=UCSCGeneNoncode transcriptId=uc010fhn.2 cpcScore=1.7461600 cnci=-0.0510725 // --- // ---
TC21000037.hg.1,2.9508333333333328,8.896631097312067,6.73792070774165e-08,1.4891846050233182e-06,--- // --- // ncrna:miRNA chromosome:GRCh37:21:17065527:17065622:1 gene:ENSG00000221497 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC05003380.hg.1,2.950416666666667,6.778684183113163,4.102639987338312e-06,2.4426298101303258e-05,--- // --- // accn=NULL class=lncRNA name= ref=UCSCGeneNoncode transcriptId=uc003mjv.3 cpcScore=-0.8560460 cnci=-0.2782271|accn=CR598488 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=3236 cpcScore=-1.0936600 cnci=-0.2735096 // --- // ---
TC09000594.hg.1,2.9497916666666666,7.882475720286969,5.364533056083997e-07,5.49205864480352e-06,--- // --- // ncrna:miRNA chromosome:GRCh37:9:118961269:118961358:-1 gene:ENSG00000221772 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC08001226.hg.1,2.9487500000000013,5.60764679633508,4.198076440772817e-05,0.000163418243973299,--- // --- // ncrna:snoRNA chromosome:GRCh37:8:56815282:56815414:-1 gene:ENSG00000199405 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---
TC11002052.hg.1,2.9479166666666665,7.379710815543173,1.379342573795846e-06,1.0659069530019331e-05,--- // --- // ncrna:miRNA chromosome:GRCh37:11:71789376:71789466:-1 gene:ENSG00000212089 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC06002011.hg.1,2.947708333333333,8.535665885470468,2.2548402509116904e-07,3.089483077931644e-06,--- // --- // ncrna:snRNA chromosome:GRCh37:6:111043453:111043551:-1 gene:ENSG00000200522 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC01003884.hg.1,2.947500000000001,7.627476655305828,1.3231455770596944e-06,1.0353345831713448e-05,NR_039896 // MIR4742 // microRNA 4742 // --- // 100616468
TC06000680.hg.1,2.9466666666666663,10.229809758091546,2.9033928222506323e-09,2.40324728692514e-07,--- // --- // ncrna:snRNA chromosome:GRCh37:6:56810528:56810635:1 gene:ENSG00000200224 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC07002145.hg.1,2.9464583333333323,8.15822221103315,4.542927658676485e-07,4.92099484977712e-06,--- // --- // accn=AC004879 class=snoRNA name=U3 ref=NONCODE v2.0 transcriptId=NULL cpcScore=-1.1321100 cnci=-0.7985501 // --- // ---
TC20000179.hg.1,2.9458333333333324,7.227473360440286,2.081948505513074e-06,1.442242702916361e-05,--- // --- // ncrna:miRNA chromosome:GRCh37:20:29637162:29637300:1 gene:ENSG00000221319 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC11003279.hg.1,2.9456249999999997,7.348540390443568,8.948069526575249e-07,7.791344192613427e-06,--- // --- // accn=AJ303364 class=mRNAlike lncRNA name=NULL ref=H-invitational v7.5 transcriptId=HIT000246888 cpcScore=1.6105800 cnci=-0.3331473 // --- // ---
TC02004761.hg.1,2.94375,9.910582798098302,3.1710545527469633e-08,9.277945053635048e-07,--- // --- // accn=AK021632 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=1501 cpcScore=-1.0372300 cnci=-0.4008757 // --- // ---
TC09000060.hg.1,2.9420833333333327,6.577188375107401,4.977572669137387e-06,2.841537976173045e-05,--- // --- // ncrna:miRNA chromosome:GRCh37:9:9425461:9425558:-1 gene:ENSG00000221708 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC06000945.hg.1,2.940624999999997,4.851246462811935,0.00017958435332039792,0.0005637305787941536,"NM_000165 // GJA1 // gap junction protein, alpha 1, 43kDa // 6q22.31 // 2697 /// ENST00000282561 // GJA1 // gap junction protein, alpha 1, 43kDa // 6q22.31 // 2697 /// ENST00000440608 // GJA1 // gap junction protein, alpha 1, 43kDa // 6q21-q23.2 // 2697 /// BC026329 // GJA1 // gap junction protein, alpha 1, 43kDa // 6q22.31 // 2697 /// OTTHUMT00000042023 // GJA1 // NULL // --- // ---"
TC20000650.hg.1,2.939791666666668,5.653357945659103,4.192140222316998e-05,0.00016323771475759558,--- // --- // ncrna:miRNA chromosome:GRCh37:20:16390942:16391036:-1 gene:ENSG00000221448 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC10000212.hg.1,2.937708333333333,6.73441583239249,2.5099353953515793e-06,1.665103815475994e-05,--- // --- // [retired] ncrna:snRNA chromosome:GRCh37:10:30725515:30725576:1 gene:ENSG00000252926 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC01004000.hg.1,2.9375000000000018,7.8816233912605975,1.6009087149547368e-07,2.4834864163442103e-06,"ENST00000516247 // RNU5E-2P // RNA, U5E small nuclear 2, pseudogene // --- // ---"
TC04000866.hg.1,2.937291666666667,8.272247876854259,5.186862335372825e-07,5.3746520891130845e-06,--- // --- // ncrna:miRNA chromosome:GRCh37:13:33615489:33615580:1 gene:ENSG00000221677 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC10001296.hg.1,2.9356250000000013,7.4514195291286685,9.530399053429616e-07,8.162972948756913e-06,--- // --- // ncrna:miRNA chromosome:GRCh37:10:53399503:53399592:-1 gene:ENSG00000216022 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC11003451.hg.1,2.935625,12.523433626154539,1.041403447549947e-09,1.4092964329890346e-07,"NM_021201 // MS4A7 // membrane-spanning 4-domains, subfamily A, member 7 // 11q12 // 58475 /// NM_206938 // MS4A7 // membrane-spanning 4-domains, subfamily A, member 7 // 11q12 // 58475 /// NM_206939 // MS4A7 // membrane-spanning 4-domains, subfamily A, member 7 // 11q12 // 58475 /// NM_206940 // MS4A7 // membrane-spanning 4-domains, subfamily A, member 7 // 11q12 // 58475 /// ENST00000300184 // MS4A7 // membrane-spanning 4-domains, subfamily A, member 7 // 11q12 // 58475 /// ENST00000358246 // MS4A7 // membrane-spanning 4-domains, subfamily A, member 7 // 11q12 // 58475 /// ENST00000530234 // MS4A7 // membrane-spanning 4-domains, subfamily A, member 7 // 11q12 // 58475 /// ENST00000534016 // MS4A7 // membrane-spanning 4-domains, subfamily A, member 7 // 11q12 // 58475 /// BC020673 // MS4A7 // membrane-spanning 4-domains, subfamily A, member 7 // 11q12 // 58475"
TC04000569.hg.1,2.935416666666664,7.223738502609821,1.3109860523631142e-06,1.0292787599578698e-05,"ENST00000384530 // RNU6-35P // RNA, U6 small nuclear 35, pseudogene // --- // 100873750"
TC07000538.hg.1,2.935000000000001,7.171845932670452,2.688343337426233e-06,1.7582416357357742e-05,--- // --- // ncrna:miRNA chromosome:GRCh37:7:89800655:89800738:1 gene:ENSG00000223029 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC07002185.hg.1,2.932291666666668,6.521105740069821,2.349244002199623e-06,1.581022014954516e-05,--- // --- // accn=BC042028 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=3669 cpcScore=-1.1990600 cnci=-0.5145587 // --- // ---
TC10001115.hg.1,2.9312499999999986,10.520378509239439,1.3392719601327502e-09,1.592224593729654e-07,--- // --- // ncrna:snRNA chromosome:GRCh37:10:26108292:26108355:-1 gene:ENSG00000251711 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC14002214.hg.1,2.9297916666666666,5.636959780955925,4.224081536456052e-05,0.0001642568626576898,"--- // --- // ADAM6,AK057617,AK090464,AK128301,AK128421,AK128568,AK128579,AK128580,AK128652,AK130825,AL928742.12,AL928768.3,AY748447,BC011773,BC031259,BC042994,BC063384,BX640625,BX640710,E00167,E00235,ENSG00000211890,ENSG00000211891,ENSG00000211892,ENSG00000211893,ENSG00000211895,ENSG00000211896,ENSG00000211897,ENSG00000211898,ENSG00000211899,ENSG00000211900,ENSG00000211904,ENSG00000211905,ENSG00000211907,ENSG00000211909,ENSG00000211911,ENSG00000211912,ENSG00000211914,ENSG00000211915,ENSG00000211917,ENSG00000211918,ENSG00000211920,ENSG00000211921,ENSG00000211923,ENSG00000211924,ENSG00000211925,ENSG00000211928,ENSG00000211930,ENSG00000211931,ENSG00000211933,ENSG00000211934,ENSG00000211935,ENSG00000211936,ENSG00000211937,ENSG00000211938,ENSG00000211939,ENSG00000211940,ENSG00000211941,ENSG00000211942,ENSG00000211943,ENSG00000211944,ENSG00000211945,ENSG00000211946,ENSG00000211947,ENSG00000211949,ENSG00000211950,ENSG00000211951,ENSG00000211952,ENSG00000211953,ENSG00000211955,ENSG00000211956,ENSG00000211957,ENSG00000211958,ENSG00000211959,ENSG00000211961,ENSG00000211962,ENSG00000211964,ENSG00000211965,ENSG00000211966,ENSG00000211967,ENSG00000211968,ENSG00000211970,ENSG00000211972,ENSG00000211973,ENSG00000211974,ENSG00000211976,ENSG00000211979,ENSG00000223648,ENSG00000224373,ENSG00000224650,ENSG00000225698,ENSG00000225825,ENSG00000227108,ENSG00000227196,ENSG00000227468,ENSG00000227800,ENSG00000228131,ENSG00000231475,ENSG00000232216,ENSG00000232543,ENSG00000233655,ENSG00000233988,ENSG00000236170,ENSG00000236597,ENSG00000237020,ENSG00000237197,ENSG00000240041,ENSG00000242472,ENSG00000242887,ENSG00000253364,ENSG00000253701,ENSG00000254140,ENSG00000259578,IGHA1,IGHA2,IGHD,IGHD1-1,IGHD1-14,IGHD1-20,IGHD1-26,IGHD1-7,IGHD2-15,IGHD2-2,IGHD2-21,IGHD2-8,IGHD3-10,IGHD3-16,IGHD3-22,IGHD3-3,IGHD3-9,IGHD4-11,IGHD4-17,IGHD4-23,IGHD4-4,IGHD5-12,IGHD5-18,IGHD5-24,IGHD5-5,IGHD6-13,IGHD6-19,IGHD6-25,IGHD6-6,IGHD7-27,IGHE,IGHG1,IGHG2,IGHG3,IGHG4,IGHJ1,IGHJ2,IGHJ3,IGHJ4,IGHJ5,IGHJ6,IGHM,IGHV1-18,IGHV1-2,IGHV1-24,IGHV1-3,IGHV1-45,IGHV1-46,IGHV1-58,IGHV1-69,IGHV1-8,IGHV2-26,IGHV2-5,IGHV2-70,IGHV3-11,IGHV3-13,IGHV3-15,IGHV3-16,IGHV3-20,IGHV3-21,IGHV3-23,IGHV3-30,IGHV3-33,IGHV3-35,IGHV3-38,IGHV3-43,IGHV3-48,IGHV3-49,IGHV3-53,IGHV3-64,IGHV3-66,IGHV3-7,IGHV3-72,IGHV3-73,IGHV3-74,IGHV3-9,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-4,IGHV4-59,IGHV4-61,IGHV5-51,IGHV6-1,IGHV7-81,NR_002224,RP11-731F5.1,RP11-731F5.2,S55271,S55736,S71435,X17676,X58398,X58402,Z49973,uc021set.1 // --- // ---"
TC01005624.hg.1,2.9295833333333343,8.497014573902275,3.8684403445177954e-07,4.411773693140488e-06,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000027723 cpcScore=-1.0623000 cnci=-0.3399781 // --- // ---
TC06002227.hg.1,2.9260416666666664,6.212214814348905,1.1897449855373233e-05,5.713754312165875e-05,--- // --- // ncrna:miRNA chromosome:GRCh37:6:151361052:151361107:-1 gene:ENSG00000221469 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC09001446.hg.1,2.925625,9.893764739151587,8.946791740823266e-09,4.4325675177865995e-07,--- // --- // ncrna:snRNA chromosome:GRCh37:9:110237317:110237420:-1 gene:ENSG00000199905 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC06001639.hg.1,2.924375000000001,8.768337630022309,2.7503001681511802e-08,8.618202772849785e-07,"--- // --- // DQ575062,uc021yxm.1 // --- // ---"
TC02000229.hg.1,2.92125,10.890078405523258,3.3346395471162307e-09,2.623824096030628e-07,--- // --- // ncrna:snRNA chromosome:GRCh37:2:35696671:35696774:1 gene:ENSG00000207255 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC01001170.hg.1,2.9210416666666665,7.145175906152764,2.0606509836190894e-06,1.431012336711537e-05,--- // --- // ncrna:miRNA chromosome:GRCh37:1:42224812:42224898:1 gene:ENSG00000264896 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC01003646.hg.1,2.9206249999999994,6.885342499762815,4.6956727657568265e-06,2.712948242009129e-05,--- // --- // ncrna:miRNA chromosome:GRCh37:1:192460258:192460350:-1 gene:ENSG00000221145 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC16000397.hg.1,2.9193749999999987,3.9211183177938813,0.0012789208847778309,0.003058395407156221,"--- // --- // AF209882,uc002edk.1 // --- // ---"
TC10000916.hg.1,2.91875,5.292781942360365,6.491662826339388e-05,0.00023573295726879228,--- // --- // ncrna:miRNA chromosome:GRCh37:10:127531513:127531598:1 gene:ENSG00000215972 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC01003821.hg.1,2.9174999999999995,9.522908814489492,1.8558897819606955e-08,6.916364525178909e-07,--- // --- // ncrna:snoRNA chromosome:GRCh37:1:215803368:215803459:-1 gene:ENSG00000202498 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---
TC08000050.hg.1,2.9160416666666658,4.275837738900853,0.0006514296761291858,0.0017129962293478058,"NM_001081551 // DEFB103A // defensin, beta 103A // 8p23.1 // 414325 /// NM_018661 // DEFB103B // defensin, beta 103B // 8p23 // 55894 /// ENST00000314357 // DEFB103A // defensin, beta 103A // 8p23.1 // 414325 /// ENST00000314357 // DEFB103B // defensin, beta 103B // 8p23 // 55894 /// OTTHUMT00000251445 // DEFB103A // NULL // --- // ---"
TC10001589.hg.1,2.91583333333333,5.868956823851491,9.721859989983452e-06,4.8450019291778785e-05,"NR_002954 // SNORA12 // small nucleolar RNA, H/ACA box 12 // 10q24.31 // 677800 /// ENST00000391162 // SNORA12 // small nucleolar RNA, H/ACA box 12 // 10q24.31 // 677800"
TC12000573.hg.1,2.9145833333333346,7.3607237531249545,1.1521703188730528e-06,9.375076189041994e-06,NR_030347 // MIR548C // microRNA 548c // --- // 693129 /// ENST00000384815 // MIR548Z // microRNA 548z // --- // 100500856 /// ENST00000384815 // MIR548C // microRNA 548c // --- // 693129
TC12001788.hg.1,2.914583333333333,6.081192138296739,1.805014695555628e-05,8.071413619037876e-05,NR_039710 // MIR548AL // microRNA 548al // --- // 100616215
TC01001159.hg.1,2.912708333333333,7.105306205072831,2.5525882458058866e-06,1.687565941996229e-05,--- // --- // ncrna:miRNA chromosome:GRCh37:1:149323331:149323422:1 gene:ENSG00000212044 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC03000057.hg.1,2.911666666666667,10.94121108559796,4.599485567936038e-09,3.127835462553724e-07,--- // --- // ncrna:snRNA chromosome:GRCh37:3:10258896:10259003:1 gene:ENSG00000222348 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC14001133.hg.1,2.910625,9.532664245342952,1.502377935998728e-08,6.092020163374803e-07,--- // --- // ncrna:snRNA chromosome:GRCh37:14:52071557:52071618:-1 gene:ENSG00000251771 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC12002134.hg.1,2.91,13.041549519082016,3.1585627123482646e-11,2.2690576897814212e-08,--- // --- // ncrna:snRNA chromosome:GRCh37:12:131354281:131354382:-1 gene:ENSG00000222438 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC01002850.hg.1,2.9093750000000007,4.885266457413564,9.4143882253261e-05,0.0003233481552717669,NM_001134486 // GBP5 // guanylate binding protein 5 // 1p22.2 // 115362 /// NM_052942 // GBP5 // guanylate binding protein 5 // 1p22.2 // 115362 /// ENST00000343435 // GBP5 // guanylate binding protein 5 // 1p22.2 // 115362 /// ENST00000370459 // GBP5 // guanylate binding protein 5 // 1p22.2 // 115362 /// ENST00000481145 // GBP5 // guanylate binding protein 5 // 1p22.2 // 115362 /// BC031639 // GBP5 // guanylate binding protein 5 // 1p22.2 // 115362 /// OTTHUMT00000027700 // GBP5 // NULL // --- // --- /// OTTHUMT00000027998 // GBP5 // NULL // --- // --- /// OTTHUMT00000027997 // GBP5 // NULL // --- // --- /// OTTHUMT00000027999 // GBP5 // NULL // --- // --- /// OTTHUMT00000028000 // GBP5 // NULL // --- // ---
TC17001549.hg.1,2.9091666666666676,9.187472015866494,3.5280251528957537e-08,9.886926784542795e-07,--- // --- // ncrna:snoRNA chromosome:GRCh37:17:41092592:41092719:-1 gene:ENSG00000212149 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---
TC06000518.hg.1,2.9087500000000004,7.3248498309335615,7.171887680679647e-07,6.702231266273667e-06,--- // --- // ncrna:snoRNA chromosome:GRCh37:6:35619595:35619722:1 gene:ENSG00000212579 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---
TC14000694.hg.1,2.9068749999999994,8.835587721100143,2.092902657629194e-07,2.9462403895706484e-06,"NR_003210 // SNORD114-17 // small nucleolar RNA, C/D box 114-17 // 14q32 // 767595 /// ENST00000364699 // SNORD114-17 // small nucleolar RNA, C/D box 114-17 // 14q32 // 767595"
TC12001460.hg.1,2.906666666666668,8.935650470170923,2.026456897916369e-08,7.266752583051083e-07,--- // --- // ncrna:snRNA chromosome:GRCh37:12:49285913:49286011:-1 gene:ENSG00000199394 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC21000488.hg.1,2.9064583333333336,12.339122897416308,8.353258056655108e-11,3.592858662737619e-08,--- // --- // ncrna:snRNA chromosome:GRCh37:21:43837606:43837702:-1 gene:ENSG00000252619 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC01002299.hg.1,2.903125000000001,9.21461702519068,1.2570280407912953e-08,5.469367882638827e-07,--- // --- // ncrna:snRNA chromosome:GRCh37:1:19631570:19631676:-1 gene:ENSG00000200403 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC05001483.hg.1,2.902916666666668,9.88153789621548,5.183164690618616e-09,3.323919707769173e-07,--- // --- // ncrna:snRNA chromosome:GRCh37:5:74020924:74021029:-1 gene:ENSG00000207336 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---
TC16000625.hg.1,2.902916666666667,8.22541922010847,2.49444208079539e-07,3.299955436266331e-06,NR_039870 // MIR4719 // microRNA 4719 // --- // 100616172
TC13000156.hg.1,2.899583333333333,8.175433644771203,4.4877783020197034e-07,4.88082933127374e-06,--- // --- // havana:lincRNA chromosome:GRCh37:13:43385973:43386428:1 gene:ENSG00000230901 gene_biotype:lincRNA transcript_biotype:lincRNA|[retired] cdna:all chromosome:VEGA50:13:43385973:43386428:1 Gene:OTTHUMG00000016810 // --- // ---
TC05001593.hg.1,2.8975000000000026,4.26846886780128,0.0005002510212515406,0.0013665677551536024,--- // --- // ncrna:miRNA chromosome:GRCh37:5:92053139:92053220:-1 gene:ENSG00000221810 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
